TID	name	official name	superkingdom	phylum	class	order	family	genus	species	subspecies
367928	Bifidobacterium adolescentis	Bifidobacterium adolescentis ATCC 15703	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	1
368407	Methanoculleus marisnigri	Methanoculleus marisnigri JR1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus marisnigri	1
368408	Thermofilum pendens	Thermofilum pendens Hrk 5	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum	Thermofilum pendens	1
369723	Salinispora tropica	Salinispora tropica CNB-440	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	Salinispora tropica	1
370354	Entamoeba dispar	Entamoeba dispar SAW760	Eukaryota	1	1	1	1	Entamoeba	Entamoeba dispar	1
370438	Pelotomaculum thermopropionicum	Pelotomaculum thermopropionicum SI	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	Pelotomaculum thermopropionicum	1
371731	Rhodobacter sp. SW2	Rhodobacter sp. SW2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	1	1
372461	Buchnera aphidicola BCc	Buchnera aphidicola BCc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	Buchnera aphidicola	1
373153	Streptococcus pneumoniae D39	Streptococcus pneumoniae D39	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	1
373903	Halothermothrix orenii	Halothermothrix orenii H 168	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix	Halothermothrix orenii	1
374463	Baumannia cicadellinicola	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	Bacteria	Proteobacteria	Gammaproteobacteria	1	1	1	Candidatus Baumannia cicadellinicola	1
374847	Korarchaeum cryptofilum	Candidatus Korarchaeum cryptofilum OPF8	Archaea	Korarchaeota	1	1	1	Candidatus Korarchaeum	Candidatus Korarchaeum cryptofilum	1
375286	Janthinobacterium sp. Marseille	Janthinobacterium sp. Marseille	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	1	1
375451	Roseobacter denitrificans	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter denitrificans	1
376619	Francisella tularensis holarctica	Francisella tularensis subsp. holarctica LVS	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella tularensis	Francisella tularensis subsp. holarctica
376686	Flavobacterium johnsoniae	Flavobacterium johnsoniae UW101	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	1
377431	Chlorobium ferrooxidans	Chlorobium ferrooxidans DSM 13031	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium ferrooxidans	1
377629	Teredinibacter turnerae	Teredinibacter turnerae T7901	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	1	Teredinibacter	Teredinibacter turnerae	1
378753	Kocuria rhizophila	Kocuria rhizophila DC2201	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria rhizophila	1
378806	Stigmatella aurantiaca	Stigmatella aurantiaca DW4/3-1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Stigmatella	Stigmatella aurantiaca	1
379066	Gemmatimonas aurantiaca	Gemmatimonas aurantiaca T-27	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca	1
379508	Lodderomyces elongisporus	Lodderomyces elongisporus NRRL YB 4239	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Lodderomyces	Lodderomyces elongisporus	1
379731	Pseudomonas stutzeri	Pseudomonas stutzeri A1501	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	1
380394	Acidithiobacillus ferrooxidans ATCC53993	Acidithiobacillus ferrooxidans ATCC 53993	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrooxidans	1
380703	Aeromonas hydrophila	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	Aeromonas hydrophila subsp. hydrophila
380749	Hydrogenobaculum sp. Y04AAS1	Hydrogenobaculum sp. Y04AAS1	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	1	1
381046	Lachancea thermotolerans	Lachancea thermotolerans	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	1	1
381666	Ralstonia eutropha H16	Ralstonia eutropha H16	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator	1
381764	Fervidobacterium nodosum	Fervidobacterium nodosum Rt17-B1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium nodosum	1
382245	Aeromonas salmonicida	Aeromonas salmonicida subsp. salmonicida A449	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida	Aeromonas salmonicida subsp. salmonicida
382464	Verrucomicrobiae bacterium DG1235	Verrucomicrobiae bacterium DG1235	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	1	1	1	1
382638	Helicobacter acinonychis	Helicobacter acinonychis str. Sheeba	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter acinonychis	1
382640	Bartonella tribocorum	Bartonella tribocorum CIP 105476	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella tribocorum	1
383372	Roseiflexus castenholzii	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus castenholzii	1
383407	Xanthomonas oryzae	Xanthomonas oryzae pv. oryzicola BLS256	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	1
383631	Methylophilales bacterium HTCC2181	Methylophilales bacterium HTCC2181	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	1	1	1	1
384616	Pyrobaculum islandicum	Pyrobaculum islandicum DSM 4184	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum islandicum	1
384676	Pseudomonas entomophila	Pseudomonas entomophila L48	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila	1
384765	Labrenzia aggregata	Labrenzia aggregata IAM 12614	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	Labrenzia aggregata	1
386043	Listeria welshimeri	Listeria welshimeri serovar 6b str. SLCC5334	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria welshimeri	1
386415	Clostridium novyi	Clostridium novyi NT	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium novyi	1
387092	Nitratiruptor sp. SB1552	Nitratiruptor sp. SB155-2	Bacteria	Proteobacteria	Epsilonproteobacteria	1	1	Nitratiruptor	1	1
387093	Sulfurovum sp. NBC371	Sulfurovum sp. NBC37-1	Bacteria	Proteobacteria	Epsilonproteobacteria	1	1	Sulfurovum	1	1
387344	Lactobacillus brevis	Lactobacillus brevis ATCC 367	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus brevis	1
387662	Carsonella ruddii	Candidatus Carsonella ruddii PV	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	Candidatus Carsonella ruddii	1
388399	Sagittula stellata	Sagittula stellata E-37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula	Sagittula stellata	1
388400	Bacillus sp. B14905	Bacillus sp. B14905	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	1	1
388401	Rhodobacteraceae bacterium HTCC2150	Rhodobacteraceae bacterium HTCC2150	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	1	1	1
388413	Algoriphagus sp. PR1	Algoriphagus sp. PR1	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	1	1
388739	Roseobacter sp. SK20926	Roseobacter sp. SK209-2-6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	1	1
388919	Streptococcus sanguinis SK36	Streptococcus sanguinis SK36	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	1
390235	Pseudomonas putida W619	Pseudomonas putida W619	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	1
390236	Borrelia afzelii	Borrelia afzelii PKo	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia afzelii	1
390333	Lactobacillus delbrueckii	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii	Lactobacillus delbrueckii subsp. bulgaricus
390874	Thermotoga petrophila	Thermotoga petrophila RKU-1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga petrophila	1
391008	Stenotrophomonas maltophilia R5513	Stenotrophomonas maltophilia R551-3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	1
391009	Thermosipho melanesiensis	Thermosipho melanesiensis BI429	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho melanesiensis	1
391037	Salinispora arenicola	Salinispora arenicola CNS-205	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	Salinispora arenicola	1
391038	Burkholderia phymatum	Burkholderia phymatum STM815	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia phymatum	1
391165	Granulibacter bethesdensis	Granulibacter bethesdensis CGDNIH1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis	1
391295	Streptococcus suis	Streptococcus suis 05ZYH33	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	1
391574	Vibrionales bacterium SWAT3	Vibrionales bacterium SWAT-3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	1	1	1	1
391587	Kordia algicida	Kordia algicida OT-1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia algicida	1
391589	Roseobacter sp. GAI101	Roseobacter sp. GAI101	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	1	1
391591	Vibrio shilonii	Vibrio shilonii AK1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio shilonii	1
391592	Caminibacter mediatlanticus	Caminibacter mediatlanticus TB-2	Bacteria	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Caminibacter	Caminibacter mediatlanticus	1
391593	Roseobacter sp. CCS2	Roseobacter sp. CCS2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	1	1
391595	Roseobacter litoralis	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter litoralis	1
391596	Pedobacter sp. BAL39	Pedobacter sp. BAL39	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	1	1
391597	Limnobacter sp. MED105	Limnobacter sp. MED105	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	1	1
391598	Flavobacteria bacterium BAL38	Flavobacteria bacterium BAL38	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	1	1	1	1
391600	Brevundimonas sp. BAL3	Brevundimonas sp. BAL3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	1	1
391603	Flavobacteriales bacterium ALC1	Flavobacteriales bacterium ALC-1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	1	1	1	1
391612	Cyanothece sp. CCY0110	Cyanothece sp. CCY0110	Bacteria	Cyanobacteria	1	Chroococcales	1	Cyanothece	1	1
391613	Roseovarius sp. TM1035	Roseovarius sp. TM1035	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	1	1
391615	gamma proteobacterium HTCC5015	gamma proteobacterium HTCC5015	Bacteria	Proteobacteria	Gammaproteobacteria	1	1	1	1	1
391616	Octadecabacter antarcticus 238	Octadecabacter antarcticus 238	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter arcticus	1
391619	Phaeobacter gallaeciensis	Phaeobacter gallaeciensis DSM 17395	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens	1
391623	Thermococcus barophilus	Thermococcus barophilus MP	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barophilus	1
391624	Oceanibulbus indolifex	Oceanibulbus indolifex HEL-45	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanibulbus	Oceanibulbus indolifex	1
391625	Plesiocystis pacifica	Plesiocystis pacifica SIR-1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Plesiocystis	Plesiocystis pacifica	1
391626	Octadecabacter antarcticus 307	Octadecabacter antarcticus 307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter antarcticus	1
391735	Verminephrobacter eiseniae	Verminephrobacter eiseniae EF01-2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae	1
391896	Rickettsia bellii	Rickettsia bellii OSU 85-389	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia bellii	1
392499	Sphingomonas wittichii	Sphingomonas wittichii RW1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas wittichii	1
392500	Shewanella woodyi	Shewanella woodyi ATCC 51908	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella woodyi	1
393305	Yersinia enterocolitica	Yersinia enterocolitica subsp. enterocolitica 8081	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia	Yersinia enterocolitica	Yersinia enterocolitica subsp. enterocolitica
393480	Fusobacterium nucleatum polymorphum	Fusobacterium nucleatum subsp. polymorphum ATCC 10953	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. polymorphum
393595	Alcanivorax borkumensis	Alcanivorax borkumensis SK2	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax borkumensis	1
394221	Maricaulis maris	Maricaulis maris MCS10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Maricaulis	Maricaulis maris	1
394503	Clostridium cellulolyticum	Clostridium cellulolyticum H10	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Clostridium cellulolyticum	1
395019	Burkholderia multivorans	Burkholderia multivorans ATCC 17616	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia multivorans	1
395492	Rhizobium leguminosarum trifolii	Rhizobium leguminosarum bv. trifolii WSM2304	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	1
395494	Gallionella capsiferriformans	Gallionella capsiferriformans ES-2	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae	Gallionella	Gallionella capsiferriformans	1
395495	Leptothrix cholodnii	Leptothrix cholodnii SP-6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	1	Leptothrix	Leptothrix cholodnii	1
395961	Cyanothece sp. PCC7425	Cyanothece sp. PCC 7425	Bacteria	Cyanobacteria	1	Chroococcales	1	Cyanothece	1	1
395963	Beijerinckia indica	Beijerinckia indica subsp. indica ATCC 9039	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia indica	Beijerinckia indica subsp. indica
395965	Methylocella silvestris	Methylocella silvestris BL2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Methylocella silvestris	1
396513	Staphylococcus carnosus	Staphylococcus carnosus subsp. carnosus TM300	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus carnosus	Staphylococcus carnosus subsp. carnosus
396588	Thioalkalivibrio sulfidophilus	Thioalkalivibrio sulfidophilus HL-EbGr7	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidiphilus	1
396595	Thioalkalivibrio sp. K90mix	Thioalkalivibrio sp. K90mix	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	1	1
397945	Acidovorax citrulli	Acidovorax citrulli AAC00-1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli	1
397948	Caldivirga maquilingensis	Caldivirga maquilingensis IC-167	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga	Caldivirga maquilingensis	1
398511	Bacillus pseudofirmus	Bacillus pseudofirmus OF4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pseudofirmus	1
398513	Bifidobacterium bifidum	Bifidobacterium bifidum NCIMB 41171	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	1
398527	Burkholderia phytofirmans	Burkholderia phytofirmans PsJN	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia phytofirmans	1
398578	Delftia acidovorans	Delftia acidovorans SPH-1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans	1
398579	Shewanella pealeana	Shewanella pealeana ATCC 700345	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella pealeana	1
398580	Dinoroseobacter shibae	Dinoroseobacter shibae DFL 12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Dinoroseobacter	Dinoroseobacter shibae	1
398720	Leeuwenhoekiella blandensis	Leeuwenhoekiella blandensis MED217	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella blandensis	1
398767	Geobacter lovleyi	Geobacter lovleyi SZ	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter lovleyi	1
399549	Metallosphaera sedula	Metallosphaera sedula DSM 5348	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera sedula	1
399550	Staphylothermus marinus	Staphylothermus marinus F1	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Staphylothermus	Staphylothermus marinus	1
399739	Pseudomonas mendocina ymp	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina	1
399741	Serratia proteamaculans	Serratia proteamaculans 568	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Serratia proteamaculans	1
399742	Enterobacter sp. 638	Enterobacter sp. 638	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	1	1
399795	Comamonas testosteroni KF1	Comamonas testosteroni KF-1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	1
400668	Marinomonas sp. MWYL1	Marinomonas sp. MWYL1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	1	1
400682	Amphimedon queenslandica	Amphimedon queenslandica	Eukaryota	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	1	1
401053	Terriglobus saanensis	Terriglobus saanensis SP1PR4	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus saanensis	1
401473	Bifidobacterium dentium	Bifidobacterium dentium Bd1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium	1
401526	Thermosinus carboxydivorans	Thermosinus carboxydivorans Nor1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Thermosinus	Thermosinus carboxydivorans	1
402612	Flavobacterium psychrophilum	Flavobacterium psychrophilum JIP02/86	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum	1
